,category,sha256,label,F1_totalAPICalls,F2_percentageOfFileAPICalls,F3_1_fileAPIPercentageNtReadFile,F3_2_fileAPIPercentageNtWriteFile,F3_3_fileAPIPercentageSetFilePointer,F3_4_fileAPIPercentageSetFilePointerEx,F3_5_fileAPIPercentageNtCreateFile,F3_6_fileAPIPercentageNtDeviceIoControlFile,F3_7_fileAPIPercentageGetFileAttributesExW,F3_8_fileAPIPercentageNtQueryDirectoryFile,F3_9_fileAPIPercentageFindFirstFileExW,F3_10_fileAPIPercentageNtQueryInformationFile,F3_11_fileAPIPercentageGetFileSizeEx,F3_12_fileAPIPercentageGetFileType,F3_13_fileAPIPercentageNtOpenFile,F3_14_fileAPIPercentageSetEndOfFile,F3_15_fileAPIPercentageMoveFileWithProgressW,F3_16_fileAPIPercentageSetFileAttributesW,F3_17_fileAPIPercentageDeleteFileW,F4_percentageOfUniqueFilesTouched,F5_percentageOfUniqueFileExtensionsTouched,F6_percentageOfUniqueFileLocationsTouched,F7_1_percentgeOfFileExtensionPy,F7_2_percentgeOfFileExtensionPng,F7_3_percentgeOfFileExtensionTxt,F7_4_percentgeOfFileExtensionTlc,F7_5_percentgeOfFileExtensionMsg,F7_6_percentgeOfFileExtensionExe,F7_7_percentageOfFileExtensionDll,F8_1_percentageOfFilesInDocuments,F8_2_percentageOfFilesInPictures,F8_3_percentageOfFilesInMusic,F8_4_percentageOfFilesInVideos,F8_5_percentageOfFilesInDesktop,F8_6_percentageOfFilesInDownloads,F9_APICallsPerSecond,F10_percentageOfPotentialCustomExtensionsUsed,F11_1_percentageOfFileExtensionsDocuments,F11_2_percentageOfFileExtensionsImages,F11_3_percentageOfFileExtensionsVideos,F11_4_percentageOfFileExtensionsAudio,F11_5_percentageOfFileExtensionsDatabase,F11_6_percentageOfFileExtensionsArchives,F11_7_percentageOfFileExtensionsExecutables,F11_8_percentageOfFileExtensionsSystem,F11_9_percentageOfFileExtensionsBackup,F11_10_percentageOfFileExtensionsEmail,F11_11_percentageOfFileExtensionsVMImages,F11_12_percentageOfFileExtensionsGames,F11_13_percentageOfFileExtensionsDevelopment
60,1,ReportSHA256B_graphics_pictures_Diagramming_Draw.io Portable.exe.json,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,ReportSHA256B_graphics_pictures_Diagramming_Pencil Project Portable.exe.json,FALSE,66586,61,45,51,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,25,6,0,0,0,0,0,0,1726,20,1,1,0,0,0,5,31,0,38,0,0,3,0
62,1,ReportSHA256B_graphics_pictures_Drawing and Animation_Pencil2D Portable.exe.json,FALSE,39021,63,44,48,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24,34,0,0,0,0,0,0,1466,2,0,1,0,0,0,0,58,0,37,0,0,0,0
63,1,ReportSHA256B_graphics_pictures_Image Editors_AniFX Portable.exe.json,FALSE,9975,27,31,20,4,0,7,0,0,4,4,0,0,0,1,0,0,0,0,10,2,10,0,4,2,0,0,26,15,0,0,0,0,0,0,873,13,3,16,0,0,0,0,41,6,21,0,0,1,0
64,1,ReportSHA256B_graphics_pictures_Image Editors_Caesium Portable.exe.json,FALSE,22639,58,43,47,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,49,0,0,0,0,0,0,1302,8,0,1,0,0,0,2,51,1,37,0,0,0,0
65,1,ReportSHA256B_graphics_pictures_Image Editors_darktable Portable.exe.json,FALSE,49376,61,47,48,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,56,0,0,0,0,0,0,285,0,0,1,0,0,0,0,58,0,39,0,0,0,2
66,1,ReportSHA256B_graphics_pictures_Image Editors_FastStone Capture Portable.exe.json,FALSE,5350,11,54,1,1,0,12,0,0,19,1,1,2,0,0,0,0,0,0,30,20,30,0,0,0,0,0,5,32,2,2,2,2,2,2,1812,5,0,0,0,0,9,0,36,32,18,0,0,0,0
67,1,ReportSHA256B_graphics_pictures_Image Editors_Fotografix Portable.exe.json,FALSE,10539,25,30,13,6,0,9,0,0,4,3,0,0,0,1,0,0,0,0,15,2,15,0,17,2,0,0,7,15,0,0,0,0,0,0,1120,4,19,27,0,0,0,0,22,13,13,0,0,0,0
68,1,ReportSHA256B_graphics_pictures_Image Editors_FotoSketcher Portable.exe.json,FALSE,16912,41,47,37,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,43,9,0,0,0,0,0,0,1103,0,1,5,0,0,0,0,52,2,40,0,0,0,0
69,1,ReportSHA256B_graphics_pictures_Image Editors_GIMP Portable.exe.json,FALSE,295424,81,35,35,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,8,2,1,0,0,3,34,0,0,0,0,0,0,1648,19,1,9,0,0,0,0,37,0,26,0,0,0,8
70,1,ReportSHA256B_graphics_pictures_Image Editors_Greenfish Icon Editor Pro Portable.exe.json,FALSE,13343,42,35,31,5,0,5,0,0,2,2,0,0,0,0,0,0,0,0,6,1,6,0,9,8,0,0,34,10,0,0,0,0,0,0,944,2,11,15,0,0,0,0,43,2,26,0,0,0,1
71,1,ReportSHA256B_graphics_pictures_Image Editors_IcoFX Portable.exe.json,FALSE,10665,28,31,20,5,0,7,0,0,4,4,0,0,0,1,0,0,0,0,11,2,11,0,5,2,0,0,21,13,0,0,0,0,0,0,882,21,2,16,0,0,0,0,34,5,20,0,0,1,0
72,1,ReportSHA256B_graphics_pictures_Image Editors_IDPhotoStudio Portable.exe.json,FALSE,10901,29,34,25,4,0,8,0,0,4,2,0,0,0,1,0,0,0,0,6,1,6,0,3,1,0,0,11,36,0,0,0,0,0,0,1001,11,2,12,0,0,0,0,47,4,24,0,0,0,0
73,1,ReportSHA256B_graphics_pictures_Image Editors_Krita Portable (1).exe.json,FALSE,203410,80,40,44,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,2,0,0,0,11,33,0,0,0,0,0,0,1124,16,0,3,0,0,0,0,45,0,34,0,0,1,1
74,1,ReportSHA256B_graphics_pictures_Image Editors_Krita Portable.exe.json,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,ReportSHA256B_graphics_pictures_Image Editors_LazPaint Portable.exe.json,FALSE,16208,45,39,39,3,0,4,0,0,2,1,0,0,0,0,0,0,0,0,4,1,4,3,1,0,0,0,40,9,0,0,0,0,0,0,1066,10,1,4,0,0,0,0,50,1,30,0,0,0,4
76,1,ReportSHA256B_graphics_pictures_Image Editors_MyPaint Portable.exe.json,FALSE,98063,81,27,26,8,0,6,0,0,0,0,0,0,0,1,0,0,0,0,10,0,10,14,6,0,0,0,2,20,0,0,0,0,0,0,1626,20,11,11,0,0,0,0,22,0,20,0,0,0,15
77,1,ReportSHA256B_graphics_pictures_Image Editors_paint.net Portable.exe.json,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,ReportSHA256B_graphics_pictures_Image Editors_PhotoDemon Portable.exe.json,FALSE,20914,48,40,39,3,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,0,23,21,0,0,0,0,0,0,396,4,11,5,0,0,0,0,45,1,34,0,0,0,0
79,1,ReportSHA256B_graphics_pictures_Image Editors_PhotoFilmStrip Portable.exe.json,FALSE,37186,76,40,43,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,1,0,0,0,1,54,0,0,0,0,0,0,881,7,1,2,0,0,0,0,55,0,35,0,0,0,0
80,1,ReportSHA256B_graphics_pictures_Image Editors_PhotoFiltre Portable.exe.json,FALSE,15188,49,29,22,10,0,6,0,0,2,2,0,0,0,1,0,0,0,0,11,1,11,0,4,1,0,0,10,5,0,0,0,0,0,0,799,22,7,33,0,0,0,0,15,1,22,0,0,0,0
81,1,ReportSHA256B_graphics_pictures_Image Editors_PicPick Portable.exe.json,FALSE,19776,47,42,42,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,41,9,0,0,0,0,0,0,894,0,1,4,0,0,0,0,50,11,34,0,0,0,0
82,1,ReportSHA256B_graphics_pictures_Image Editors_PngOptimizer Portable.exe.json,FALSE,8868,20,31,14,3,0,8,0,0,6,7,0,1,0,1,0,0,1,1,11,3,11,0,5,5,0,0,20,22,0,0,0,0,0,0,520,2,5,26,0,0,1,0,43,6,17,0,0,0,0
83,1,ReportSHA256B_graphics_pictures_Image Editors_RawTherapee Portable.exe.json,FALSE,82054,83,36,38,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,7,16,0,0,0,0,0,0,1361,27,2,19,0,0,0,0,23,0,27,0,0,0,1
84,1,ReportSHA256B_graphics_pictures_Image Editors_ScreenToGif Portable.exe.json,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,ReportSHA256B_graphics_pictures_Image Editors_Smart Deblur Portable.exe.json,FALSE,12909,42,41,36,2,0,3,0,0,2,1,3,0,0,3,0,0,0,0,2,1,2,0,1,1,0,0,2,50,0,0,0,0,0,0,1172,0,1,3,0,0,0,0,53,10,33,0,0,0,0
86,1,ReportSHA256B_graphics_pictures_Image Viewers_Cornice Portable.exe.json,FALSE,12828,37,32,18,6,0,6,0,0,2,2,3,0,0,3,0,0,0,0,7,2,7,0,13,1,0,0,5,15,0,0,0,0,0,0,823,15,2,29,0,0,0,0,20,14,19,0,0,0,0
87,1,ReportSHA256B_graphics_pictures_Image Viewers_DiffImg Portable.exe.json,FALSE,20914,60,43,44,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,9,1,0,0,7,26,0,0,0,0,0,0,869,6,1,21,3,0,0,0,33,1,36,0,0,0,0
88,1,ReportSHA256B_graphics_pictures_Image Viewers_FastStone Image Viewer Portable.exe.json,FALSE,15330,47,35,30,8,0,6,0,0,2,1,0,0,0,0,0,0,0,0,7,1,7,0,6,1,0,0,14,16,0,0,0,0,0,0,1079,11,1,22,0,0,5,2,30,2,27,0,0,0,0
89,1,ReportSHA256B_graphics_pictures_Image Viewers_IrfanView Portable (1).exe.json,FALSE,21703,61,41,40,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,1,1,0,0,3,51,0,0,0,0,0,0,1027,3,2,3,0,0,0,3,54,1,35,0,0,0,0
90,1,ReportSHA256B_graphics_pictures_Image Viewers_IrfanView Portable.exe.json,FALSE,39720,66,43,45,3,0,2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,2,0,0,1,0,0,3,53,0,0,0,0,0,0,396,2,1,1,0,0,0,2,57,1,36,0,0,0,0
91,1,ReportSHA256B_graphics_pictures_Image Viewers_JPEGView Portable.exe.json,FALSE,9323,25,32,19,5,0,8,0,0,5,4,0,1,0,1,0,0,0,0,11,2,11,0,4,15,0,0,16,19,0,0,0,0,0,0,964,3,19,17,0,0,0,0,35,7,19,0,0,0,0
92,1,ReportSHA256B_graphics_pictures_Image Viewers_XnView MP Portable.exe.json,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,ReportSHA256B_graphics_pictures_Image Viewers_XnView Portable.exe.json,FALSE,18382,54,31,28,7,0,6,0,0,1,1,0,0,0,1,0,0,0,0,7,1,7,0,2,3,0,0,10,28,0,0,0,0,0,0,1276,17,6,12,0,0,0,0,39,1,22,0,0,0,2
94,1,ReportSHA256B_graphics_pictures_Rendering_AndreaMosaic Portable.exe.json,FALSE,32267,67,40,41,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,5,1,0,0,6,33,0,0,0,0,0,0,1457,5,8,7,0,0,0,0,39,1,40,0,0,0,0
95,1,ReportSHA256B_graphics_pictures_Rendering_Blender Portable.exe.json,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,1,ReportSHA256B_graphics_pictures_Rendering_Fyre Portable.exe.json,FALSE,7004,14,46,5,1,0,11,0,0,11,1,7,1,0,6,0,0,0,0,9,5,9,0,0,0,0,0,1,25,0,0,0,0,0,0,51,1,0,11,0,0,2,0,26,50,11,0,0,0,0
97,1,ReportSHA256B_graphics_pictures_Rendering_K-3D Portable.exe.json,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,1,ReportSHA256B_graphics_pictures_Vector Graphics Editors_Inkscape Portable.exe.json,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,1,ReportSHA256B_graphics_Screen Reader_NVDA Portable.exe.json,FALSE,53326,79,32,34,6,0,4,0,0,0,0,0,0,0,1,0,0,0,0,3,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,1444,36,15,1,0,0,0,3,13,1,29,0,0,0,1
100,1,ReportSHA256B_graphics_Vlc.json,FALSE,38014,8,1,11,19,0,5,0,1,9,42,0,1,0,1,0,0,0,0,25,1,25,0,0,0,0,0,2,70,0,0,0,0,1,0,507,23,0,0,0,0,2,0,73,1,0,0,0,0,0
101,1,ReportSHA256B_internet_Browsers_Maxthon Portable.exe.json,FALSE,51226,70,42,47,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,34,0,0,0,0,0,0,1304,6,0,3,0,0,0,3,35,1,36,0,0,17,0
102,1,"ReportSHA256B_internet_Browsers_Mozilla Firefox Developer Edition, Portable.exe.json",FALSE,129428,64,45,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,1651,21,0,0,0,0,0,0,39,1,39,0,0,0,0
103,1,"ReportSHA256B_internet_Browsers_Mozilla Firefox, Portable Edition.exe.json",FALSE,128286,64,45,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,37,0,0,0,0,0,0,1600,21,0,0,0,0,0,0,39,1,39,0,0,0,0
104,1,"ReportSHA256B_internet_Browsers_Opera GX, Portable Edition.exe.json",FALSE,89567,63,47,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,35,0,0,0,0,0,0,711,1,0,1,0,0,0,15,39,0,41,0,0,2,0
105,1,"ReportSHA256B_internet_Browsers_Opera, Portable Edition (1).exe.json",FALSE,77553,63,46,49,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,40,0,0,0,0,0,0,1055,1,0,1,0,0,0,10,44,0,40,0,0,3,0
106,1,"ReportSHA256B_internet_Browsers_Opera, Portable Edition.exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,1,ReportSHA256B_internet_Browsers_QupZilla Portable.exe.json,FALSE,81486,73,43,49,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,29,0,0,0,0,0,0,621,21,3,2,0,0,0,6,29,0,37,0,0,2,0
108,1,"ReportSHA256B_internet_Browsers_SeaMonkey, Portable Edition (1).exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,1,"ReportSHA256B_internet_Browsers_SeaMonkey, Portable Edition.exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_aMSN Portable.exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_Ekiga Portable.exe.json",FALSE,46706,75,23,20,8,0,4,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,0,17,0,0,0,1,12,0,0,0,0,0,0,1775,39,5,17,0,0,0,0,13,2,23,0,0,0,0
112,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_HexChat Portable.exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_Isotoxin Portable.exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_KVIrc Portable.exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_LAN Messenger Portable.exe.json",FALSE,20965,51,41,41,2,0,2,0,0,1,1,2,0,0,1,0,0,0,0,2,0,2,0,1,0,0,0,3,48,0,0,0,0,0,0,751,5,3,2,0,1,0,0,50,5,34,0,0,0,0
116,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_MicroSIP Portable.exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_Miranda IM Portable.exe.json",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_Miranda NG Portable.exe.json",FALSE,13933,37,36,30,6,0,6,0,0,2,2,0,0,0,0,0,0,0,0,6,1,6,0,1,1,0,0,1,43,0,0,0,0,0,0,1024,18,1,7,0,0,0,0,45,3,26,0,0,0,0
119,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_Mumble Portable.exe.json",FALSE,19832,47,41,39,3,0,4,0,0,1,1,0,0,0,0,0,0,0,0,3,0,3,0,1,2,0,0,2,58,0,0,0,0,0,0,731,0,2,3,0,0,0,0,60,1,33,0,0,0,0
120,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_PChat Portable.exe.json",FALSE,32775,70,24,23,6,0,4,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,16,0,0,0,0,0,0,1626,54,0,1,0,0,0,0,17,3,25,0,0,0,0
121,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_Pidgin Portable.exe.json",FALSE,25436,62,29,24,7,0,6,0,0,1,1,0,0,0,1,0,0,0,0,8,1,8,0,33,0,0,0,1,36,0,0,0,0,0,0,546,2,0,38,0,1,0,0,37,1,21,0,0,0,0
122,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_qTox Portable.exe.json",FALSE,20254,57,43,44,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,8,51,0,0,0,0,0,0,413,0,0,3,0,0,0,0,59,1,37,0,0,0,0
123,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_QuteCom Portable.exe.json",FALSE,51325,73,29,24,8,0,6,0,0,0,0,0,0,0,1,0,0,0,0,10,0,10,0,19,0,0,0,2,19,0,0,0,0,0,0,1872,5,4,23,0,3,0,0,21,1,18,0,0,0,24
124,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_RetroShare Portable.exe.json",FALSE,44696,67,39,41,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,11,1,0,0,10,36,0,0,0,0,0,0,1440,7,2,12,0,1,0,0,46,0,31,0,0,0,0
125,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_sPortable.exe.json",FALSE,5432,12,54,4,1,0,11,0,0,17,1,0,2,0,0,0,0,0,0,20,14,20,0,0,0,0,0,3,21,2,2,2,2,2,2,1802,3,0,0,0,0,6,0,24,21,45,0,0,0,0
126,1,"ReportSHA256B_internet_Chat, Instant Messaging & Phone_Telegram Desktop Portable.exe.json",FALSE,38399,52,45,49,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,0,0,0,0,57,0,1558,0,0,1,0,0,0,0,59,0,39,0,0,0,0
127,1,ReportSHA256B_internet_DiscordSetup.exe.json,FALSE,3247,2,0,3,0,7,15,41,0,0,0,0,0,5,0,0,2,0,2,40,33,40,0,0,0,0,0,13,40,0,0,0,0,0,0,27,7,0,0,0,0,0,0,53,33,7,0,0,0,0
128,1,ReportSHA256B_internet_Download Managers and Accelerators_DamnVid Portable.exe.json,FALSE,18816,57,36,34,5,0,4,0,0,1,1,0,0,0,1,0,0,0,0,6,1,6,0,12,0,0,0,15,18,0,0,0,0,0,0,1138,16,0,18,0,0,0,0,34,1,30,0,0,0,0
129,1,ReportSHA256B_internet_Download Managers and Accelerators_Free Download Manager Portable.exe.json,FALSE,18719,54,39,39,4,0,3,0,0,1,1,0,0,0,0,0,0,0,0,5,1,5,0,1,0,0,0,10,33,0,0,0,0,0,0,773,11,1,9,0,0,0,1,43,1,32,0,0,1,0
130,1,ReportSHA256B_internet_Download Managers and Accelerators_uGet Portable.exe.json,FALSE,42670,72,21,17,5,0,5,0,0,0,0,0,0,0,1,0,0,0,0,10,0,10,0,34,0,0,0,4,23,0,0,0,0,0,0,1760,0,0,54,0,0,0,0,27,1,17,0,0,0,1
131,1,ReportSHA256B_internet_Download Managers and Accelerators_WackGet Portable.exe.json,FALSE,9140,26,33,15,3,0,7,0,0,5,3,7,1,0,6,0,0,0,0,7,3,7,0,4,4,0,0,7,22,0,0,0,0,0,0,1194,6,5,10,0,0,1,0,30,32,18,0,0,0,0
132,1,ReportSHA256B_internet_Download Managers and Accelerators_WinWGet Portable.exe.json,FALSE,8368,29,35,25,3,0,6,0,0,5,5,0,0,0,1,0,0,0,0,7,2,7,0,4,1,0,0,36,13,0,0,0,0,0,0,705,1,3,17,0,0,0,0,49,4,26,0,0,0,0
133,1,ReportSHA256B_internet_Download Managers and Accelerators_wxDownload Fast Portable.exe.json,FALSE,12930,38,30,23,6,0,7,0,0,2,2,0,0,0,1,0,0,0,0,6,1,6,0,11,1,0,0,20,10,0,0,0,0,0,0,1442,20,1,23,0,0,0,0,31,2,21,0,0,0,2
134,1,"ReportSHA256B_internet_Email_Mozilla Thunderbird, Portable Edition.exe.json",FALSE,128825,64,44,52,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,1668,19,0,1,0,0,0,0,42,1,38,0,0,0,0
135,1,ReportSHA256B_internet_Email_Opera Mail Portable.exe.json,FALSE,22010,59,34,34,4,0,3,0,0,1,1,0,0,0,1,0,0,0,0,5,1,5,0,3,1,0,0,4,24,0,0,0,0,0,0,1286,23,2,6,0,0,0,2,29,3,32,0,0,0,4
136,1,ReportSHA256B_internet_Email_PopMan Portable.exe.json,FALSE,14330,43,31,23,7,0,8,0,0,2,1,0,0,0,1,0,0,0,0,4,1,4,0,1,3,0,0,11,16,0,0,0,0,0,0,1310,5,3,41,0,0,0,1,27,5,18,0,0,0,0
137,1,ReportSHA256B_internet_Email_Sylpheed Portable.exe.json,FALSE,23693,65,22,21,5,0,3,0,0,1,1,0,0,0,2,0,0,0,0,4,1,4,0,1,1,0,0,5,27,0,0,0,0,0,0,1459,28,8,4,0,0,0,0,32,1,28,0,0,0,0
138,1,ReportSHA256B_internet_File Sharing_µTorrent Portable.exe.json,FALSE,5393,13,58,4,1,0,10,0,0,16,1,0,2,0,0,0,0,0,0,20,14,20,0,0,0,0,0,3,22,2,2,2,2,2,2,1186,3,0,0,0,0,6,0,25,22,45,0,0,0,0
139,1,ReportSHA256B_internet_File Sharing_qBittorrent Portable.exe.json,FALSE,18244,43,43,40,2,0,3,0,0,1,1,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,38,7,0,0,0,0,0,0,1123,11,0,4,0,0,0,0,45,1,37,0,0,0,0
140,1,ReportSHA256B_internet_File Sharing_Transmission Portable.exe.json,FALSE,16259,51,39,38,4,0,4,0,0,1,1,0,0,0,0,0,0,0,0,4,1,4,0,1,0,0,0,3,42,0,0,0,0,0,0,1129,17,0,4,0,0,0,0,45,1,32,0,0,0,0
141,1,"ReportSHA256B_internet_FTP, SFTP and SCP Clients_FileZilla Portable.exe.json",FALSE,34484,71,23,20,5,0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,34,0,0,0,12,16,0,0,0,0,0,0,1616,13,1,36,0,0,0,0,28,1,21,0,0,0,0
142,1,"ReportSHA256B_internet_FTP, SFTP and SCP Clients_WinSCP Portable (1).exe.json",FALSE,17158,41,42,42,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,50,8,0,0,0,0,0,0,1275,1,1,5,0,0,0,0,58,1,34,0,0,0,0
143,1,"ReportSHA256B_internet_FTP, SFTP and SCP Clients_WinSCP Portable.exe.json",FALSE,17755,39,42,42,1,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,50,8,0,0,0,0,0,0,1308,1,1,5,0,0,0,0,58,1,34,0,0,0,0
144,1,ReportSHA256B_internet_GoogleDriveSetup.exe.json,FALSE,4514,5,8,0,3,0,11,41,0,7,0,0,0,0,8,0,0,0,0,37,15,37,0,0,0,0,0,0,52,0,0,0,0,0,0,115,15,0,0,0,0,0,0,67,19,0,0,0,0,0
145,1,ReportSHA256B_internet_PlexMediaServer-1.24.1.4931-1a38e63c6-x86.exe.json,FALSE,5257,43,35,30,0,21,3,0,0,1,0,0,0,0,0,2,0,0,0,3,1,3,0,6,0,0,0,64,2,0,0,0,0,0,0,113,8,3,6,0,0,0,0,66,17,0,0,0,0,0
146,1,ReportSHA256B_internet_Podcast Receivers_gPodder Portable.exe.json,FALSE,98912,72,27,21,10,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,0,11,1,19,1,0,0,0,13,0,0,0,0,0,0,549,39,1,27,0,0,0,0,13,5,13,0,0,0,2
